Index,Name,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
7271,Rajesh Kumarf,20013.55,1397.795833,7,6,16,6,27.5,15.75,23.23,12.25,0,4965.78,30.34474904,163.5,69.53825148,24.30008147,253.4585145,Poor
7272,Rajesh Kumarh,27412.03,2499.335833,6,7,15,3,13.25,12.625,6.865,5.25,1,80.06,33.40225206,116.5,56.2474427,38.57068532,307.5785303,Standard
7273,Rajesh Kumarq,17509,1657.083333,10,9,20,4,23.875,16.25,9.875,11,0,2421.12,34.61544081,180.5,53.88071323,19.94695543,283.784091,Poor
7274,Rajeshx,25740.18,2197.015,5,6,1,1,18.625,10,2.895,2,1,1273.88,30.9441573,258.5,19.46604343,55.51209736,379.0807434,Standard
7275,Raji Menons,35412.02,2715.001667,5,3,19,6,20,20.625,10.885,11,1,495.51,33.85525656,210.5,130.7251904,54.6618657,235.1050747,Standard
7276,Ramakrishnang,61707.72,4499.19055,10,10,27,4,37.625,8.75,16.84,14.5,1,1626.82,32.21435143,182.5,759.4016586,101.7239985,387.8288662,Poor
7277,Ramakrishnanr,56274.24,4518.52,10,6,26,4,46.625,17.125,11.57,10.875,1,1611.31,31.23885212,131.5,152.8345181,58.87525492,252.3879629,Poor
7278,Ramakrishnans,16708.07,1359.339167,6,9,22,8,54.375,17.625,8.47,11.75,0,2674.89,30.14299113,176.5,76.27367261,16.92421949,224.7260373,Poor
7279,Ramin Mostafavik,9676.155,880.9884647,10,10,31,6,57,16.75,9.51,10.75,0,2065.06,30.18581563,65.5,59.1876993,24.04205648,250.5568654,Poor
7280,Ramptoni,19415.89,1792.990833,4,4,27,3,23.875,18.5,10.745,12.125,1,2493.12,28.27086858,190.5,41.77039915,21.68749201,315.647285,Poor
7281,Ramptonp,20914.47,1799.8725,8,5,16,2,11.25,12.875,7.105,4.375,1,1360.66,31.4032326,148.625,25.95824477,27.75487364,333.535395,Poor
7282,Ramptonu,78039.48,6236.29,5,7,4,4,21.5,16.625,2.59,3,2,1188.91,29.9336361,344.5,236.239616,40.61370806,505.4202579,Good
7283,Ranganathana,18040.67,1270.389167,5,5,27,5,10.875,20.125,8.44,6,1,1874.52,30.39003132,143.5,53.73438354,0,273.8765724,Poor
7284,Ranganathanu,35234.99,2827.249167,3,5,8,2,6.5,4.375,9.515,4,2,1369.84,32.12169317,188.5,46.84749756,80.50384405,387.3801614,Good
7285,Ranganathanx,111117.6,9378.8,7,6,7,0,28.625,16.875,1.07,2.375,1,1440.03,34.82781676,277.5,0,177.8139903,749.7067088,Standard
7286,Ranganathany,63331.9,5149.658333,5,4,20,0,9.5,19.25,8.61,6,1,362.71,32.49776228,100.5,0,36.15877721,559.2986453,Standard
7287,Rangef,35739.7,2810.308333,4,6,5,0,30,9,5.615,1.875,2,404.81,32.35834561,246.5,0,30.10351811,430.8657632,Poor
7288,Ransdell Piersona,49023.6,3935.3,5,6,28,6,12.375,14.625,9.015,6,1,2521.52,34.09002188,174.5,211.7097552,43.63354295,293.4040173,Poor
7289,Ransdell Piersone,79319.515,6287.429153,4,2.5,3.5,3,6.0625,6.625,8.1375,4.3125,2,464.54,32.47771746,173.5,429.709515,151.6503167,544.0722779,Good
7290,Ransdell Piersonf,71238.13667,5992.178056,5.333333333,5,11,2.666666667,14.375,12,8.661666667,6.333333333,1,688,33.23372098,221.2083333,86.75184772,67.65005504,557.3123876,Standard
7291,Ransdell Piersong,28742.57,2559.214167,8,6,6,3,28.75,20.375,10.005,4,1,666.08,30.45508545,325.5,47.96401314,62.04009369,306.0173509,Standard
7292,Ransdell Piersoni,18843.62,1603.301667,7,6,7,5,5.375,8.125,14.76,7,1,1266.84,32.0436364,235.5,43.64098887,26.16699847,294.0643216,Poor
7293,Ransdell Piersonk,8819.74,866.9783333,9,8,20,6,33.375,16.5,26.885,6,0,4084.61,32.16445357,78.5,22.20467732,30.67472358,276.8362008,Poor
7294,Ransdell Piersonm,69617.865,5958.98875,4,5,11.5,2,25.8125,15.4375,10.2825,4.5625,1,745.19,32.87002001,229,67.03828247,108.6600782,551.3273994,Standard
7295,Ransdell Piersono,24587.23,2042.435834,7,5.5,21.5,6,27.1875,18.0625,11.76,9.5,0,2074.425,30.55718956,149.0625,99.22450909,40.8876426,243.3006685,Poor
7296,Ransdellb,129561.96,10827.83,2,3,11,3,23.75,2,6.525,1.5,2,0.54,31.94139773,398.5,220.5877276,83.58254947,556.5970256,Poor
7297,Ransdelle,9737.045,699.4204167,5,6,6,7,28.375,8,8.725,5.875,1,1802.87,31.68498478,131.5,49.64299098,18.4406968,246.5114498,Poor
7298,Ransdellf,20651.43,1610.9525,10,5,22,4,23,19.875,7.355,12,0,2037.64,32.69921736,157.5,46.77407906,13.07994417,249.5985963,Poor
7299,Ransdellj,60552.76,4950.063333,3,7,12,3,30,11.375,9.22,4,2,463.07,31.44499811,228.5,111.7288201,59.05449611,366.5969901,Poor
7300,Ransdello,35361.27,3112.7725,4,6,7,0,9.125,3.5,5.91,4.25,2,982.38,33.43357421,203.5,0,34.33079928,452.5012709,Standard
7301,Ransdellq,26922.65,2343.554167,4,7,17,3,26,19,7.54,2.75,1,1179.89,35.11573692,245.5,58.95953561,55.65551325,303.2875134,Standard
7302,Ransdellt,36943.98,3369.665,7,9,34,8,57.25,14.75,19.105,10,0,4735.18,29.38107292,169.5,172.858787,61.50688474,216.938609,Standard
7303,Ransdellv,115800.54,9860.045,4,4,9,1,2.5,1.875,12.275,2,2,194.96,33.31341242,304.625,81.74203566,138.15981,684.1622803,Poor
7304,Ransdellw,117802.73,9085.064185,3.5,6,6,0.5,18.1875,12.5,15.575,1.5,2,617.64,38.84382024,348.5,633.2994111,102.3067683,737.7432557,Standard
7305,Ransdellx,56414.3575,4725.196459,8,4.5,14.5,2.5,12.375,14.5625,12.515,6.9375,1,1093.375,33.97300056,300.5,126.9769012,46.56465307,487.3342902,Standard
7306,Raob,8053.435,706.1195833,6,6,21,8,16.5,20,28.4,9,0,4254.09,33.83328493,79.5,35.54490159,14.78846793,263.4073422,Poor
7307,Raoc,20497.26,1897.105,3,4,18,2,26,14,8.53,3.375,1,963.25,32.80718799,347.5,27.14755195,32.08355514,322.8225709,Standard
7308,Raol,134569.35,10979.1125,0,4,8,2,12.625,7.375,7.265,7.75,2,384.01,32.42437658,217.5,199.8822525,107.3341286,504.5028921,Good
7309,Raom,44286.36,3561.53,6,6,31,2,12.25,14.75,5.875,11.5,1,2069.01,32.27232266,137.5,57.97158147,57.53453346,361.900521,Poor
7310,Raoz,157156.8,13050.4,3,3,9,0,7,7.25,10.95,3.25,2,1375.8,34.71660965,196.5,0,94.80251732,782.2106893,Good
7311,Rascoeb,22116.64,1803.053333,4,4,17,2,9.375,17.125,2.285,3.25,1,1099.66,28.64427289,265.5,26.81451645,23.92435417,327.5452858,Standard
7312,Rascoeg,69907.3,5796.608333,5,2,8,2,1,0.875,9.23,2.5,2,851.24,34.74312813,377.5,61.61329562,89.26441675,564.8483404,Good
7313,Rascoeh,108258.27,9260.5225,1,4,11,0,15,1.25,6.64,4.5,2,544.82,36.66939321,396.5,0,97.5745792,903.6573509,Good
7314,Rascoer,32107.52,2537.626667,9,9,16,3,23.875,23.75,7.165,8.25,0,1295.13,31.6471667,90.5,70.57182301,40.82295866,275.5967833,Poor
7315,Rascoet,65047.53,5550.6275,3,5,15,4,18.875,15.5,10.84,1.125,1,1254.45,29.27129723,343.5,190.3263109,67.87931754,331.9683751,Good
7316,Rascoey,32637.88,2514.823333,5,5,10,3,23.875,9.875,9.335,3,1,1061.77,33.36848069,210.5,69.57405666,27.56688821,299.8867537,Standard
7317,Ratnajyoti Duttac,31136.8,2612.733333,4,7,18,4,6.875,16.25,13.98,8.5,1,930.08,34.43020786,389.5,88.99986636,33.55435544,318.7661422,Standard
7318,Rauchw,90701.28,7654.44,1,5,11,0,6.625,3,8.635,3,2,270.76,33.07556722,263.5,0,58.83846311,782.9312588,Poor
7319,Rauchz,15094.925,1342.910417,3,5,1,0,18,10.5,10.185,0.375,2,268.53,31.30021327,286.5,0,51.21932087,325.7272487,Poor
7320,Raybouldd,63525.64,5409.803333,4,7,9,3,13.625,5,11.48,2,2,1016,32.74496721,365.5,145.92956,82.41429389,378.3833252,Good
7321,Raymonda,14664.91,1054.075833,5,4,5,1,23.75,9.75,1.5,4,2,192.25,31.07415569,370.5,10.4218038,21.04368211,300.4689809,Poor
7322,Raymondd,38804.165,3179.10177,8,6.5,24.5,8,22.875,21.9375,21.095,7.5,0,3302.5,34.53781452,50.5,216.5161878,36.92476429,264.6690423,Poor
7323,Raymonde,94034.8,7693.233333,8,4,11,1,15,7.75,10.98,4,2,775.83,32.36294177,262.5,61.90277479,101.5975134,582.2707699,Poor
7324,Raymondf,65234.24,5433.186667,3,4,1,0,13.75,8.375,8.275,1,2,39.46,34.5627378,358.5,0,49.69952624,512.9388129,Poor
7325,Raymondh,10445.48,656.4566667,8,10,32,7,28,22,8.325,8,0,1744.07,30.3536278,173.5,56.97684867,14.69493188,238.3875884,Poor
7326,Raymondj,44888.085,3804.02971,6,5,10.5,3,9.875,10.4375,3.7025,2.4375,2,359.005,31.7316101,240,194.2487778,35.83136009,392.3259806,Good
7327,Raymondk,31107.54,2551.961667,5.333333333,6,14,5.666666667,11.41666667,13.16666667,11.74333333,5.25,1,2274.456667,32.69845547,226.1666667,117.057249,41.67245317,283.1861388,Standard
7328,Raymondl,60398.5,5121.208334,6.5,6.5,13.5,3,23.1875,15.5,13.025,4.5,1,2095.565,34.3483785,222.5,59.83765565,48.39136706,471.3769843,Good
7329,Raymondm,15923.295,1621.94125,4,3,5,2,5.5,11.625,7.265,1,1,1480.54,33.99399292,324.5,24.84397733,47.56472602,283.5789864,Standard
7330,Raymondn,21471.58,1879.298333,7,3,16,2,16.25,7.625,6.125,3.625,1,68.06,31.77236284,286.5,23.49831914,12.34038752,357.6279129,Standard
7331,Raymondr,55119.104,4575.469083,5.6,5,19,4.8,31.65,13.575,9.937,4.375,1,1732.606,32.49520714,190.7,106.2032402,51.00130572,338.9868205,Standard
7332,Raymonds,70884.03,5777.5025,6.5,4.5,13.5,1,9.875,11.25,17.63,9.5,1,1096.365,35.41041614,258,18.14278704,78.84503407,597.4602828,Poor
7333,Raymondt,99161.82,8055.485,3,6,8,0,6,9.375,2.58,3,2,1159.42,33.11825986,318.5,0,85.81356637,698.8100021,Good
7334,Raymondu,79597.98,6712.680649,4,6,15.5,4,26.1875,13.375,5.3475,8.3125,1,3088.34,33.28316789,197.5625,230.6780331,74.3206268,567.4119652,Poor
7335,Raymondw,17910.36,1521.53,5,7,15,6,21.75,8,8.38,9.5,1,2577.05,32.36197686,118.5,59.67444743,23.30844785,278.1481329,Poor
7336,Raymondy,54689.14833,4564.429028,6.333333333,5.666666667,18.33333333,3.333333333,34.04166667,15.45833333,10.05,10.16666667,1,1940.166667,30.48212988,203.5,66.59915716,42.84300207,380.7885766,Standard
7337,Rb,67691.12,5700.926667,5,3,1,1,5.5,3.375,2.23,2.5,2,176.43,29.92828641,233.5,34.98723717,42.78104949,512.1575986,Poor
7338,Rd,145555.24,12156.10334,3.5,4.5,14.5,4.5,16.875,10.0625,12.69,5,2,1348.39,32.85951588,234.5,389.5914792,165.4506488,580.6404029,Standard
7339,Re,41832.64,3713.053333,7,7,10,3,16.625,20.125,12.97,3,1,759.6,30.48512845,311.5,62.74167941,52.40607334,410.8081787,Standard
7340,Reaneya,18295.61,1456.634167,7,6,27,7,7.375,11.75,14.115,10.75,1,2041.46,29.54838042,217.625,69.27282416,63.71140531,227.0835281,Poor
7341,Rebaudoq,117283.35,9669.6125,0,7,7,3,10.625,9.125,11.27,3,2,1248.12,35.83304978,227.5,173.4809305,125.0415678,655.4288827,Poor
7342,Rebecca Hamiltonx,34134.78,2707.565,8,7,25,7,6.125,20.625,19.81,14.25,1,2374.78,31.65922301,166.5,195.5160025,37.90110307,209.7958246,Standard
7343,Rebekah Kebedej,51172.62,4221.385,3,5,22,7,19.25,12.75,13.84,12,1,1980.82,32.15841954,179.5,159.8717559,77.85981434,349.0357999,Poor
7344,Rebekah Kebeden,58306.26,4750.855,6,5,25,3,25.5,10,8.99,11,1,1628.95,31.26000879,182.5,101.069475,81.45093875,263.8232648,Poor
7345,Rebekahb,74820.12,6511.01,9,6,27,5,21,16.875,1.97,9,0,2532,32.43029127,34.5,255.5801522,47.82678792,444.7784798,Poor
7346,Rebekahi,67092.51,5767.0425,4,4,17,1,7.625,10.5,5.68,7.5,1,846.08,30.46731225,355.5,53.47969947,45.76325231,455.4431194,Standard
7347,Rebekahv,43494.82,3718.568333,6,7,8,1,14,11,14.76,8,1,383.25,36.34814435,310.5,22.19044367,27.57412418,458.5847505,Standard
7348,Reddallg,46417.56,3606.13,6,7,29,5,60.5,16.875,17.775,9.875,0,4419.23,28.84946974,158.5,150.6176887,46.53445025,327.7605388,Poor
7349,Reddallj,41485.03,3423.585834,8.5,4.5,18.5,2.5,31.75,9.9375,12.54,4.75,1,1500.34,30.9408927,242.1875,71.81654031,50.03227626,354.1895473,Poor
7350,Reddallk,62892.92,5461.076667,7,6,33,5,27.875,15.375,4.455,14.5,0,2432.07,31.9847768,214.875,211.7964619,70.4050782,385.4774139,Poor
7351,Reddalln,14483.14,1290.928333,9,5,22,6,60.875,21.25,6.23,14.75,0,2030.51,31.66626453,200.5,54.9270727,37.51894754,244.7004926,Poor
7352,Reddallo,33841.55,2741.129167,4,4,4,0,7.75,2.375,3.01,3,2,1485.95,30.88387071,221.5,0,57.24704302,397.9227885,Good
7353,Reddallr,10218.2625,1037.521875,7,7.5,13,5.5,13.4375,18.0625,7.7275,6.25,0,1662.18,31.54994067,229,38.51625323,24.59301079,278.3252229,Poor
7354,Reddallt,38324.72,3167.726667,2,4,7,0,2.375,5,1.225,4,2,417.31,33.29626139,337.5,0,21.31380436,446.621238,Good
7355,Reddallv,39538.62,3540.885,10,5,23,3,41,11.625,9.96,8,1,1822.92,31.72923714,218.5,54.20136422,43.7908374,430.9909916,Poor
7356,Reddallx,106674.51,8657.5425,7,4,17,0,25.625,11.25,4.24,6,1,316.39,34.06127154,234.5,0,68.95023805,831.9724412,Poor
7357,Reem Shamseddinec,34709.28,2997.44,4,2,5,2,6.25,0.875,3.06,3,2,104.98,33.99156124,326.5,51.39629433,39.58457805,349.7421835,Good
7358,Reema,19300.34,1512.361667,6,7,17,5,51,18.625,10.575,7.375,0,2430.21,29.56620168,221.5,49.57206224,44.50950985,271.3675676,Poor
7359,Reese Ewingh,15361.32,1362.11,10,10,17,9,24,17.875,22.95,11,0,2899.99,30.31923721,109.5,111.9039843,24.88719387,202.38707,Standard
7360,Reese Ewingy,8394.57,818.5475,7,7,28,5,4.625,8.5,15.155,9,1,1812.46,31.4574232,92.5,29.90770942,15.18611833,271.1098869,Poor
7361,Reesea,7871.81,763.9841667,7,10,33,3,45,18.625,7.22,7,1,1953.63,31.24720807,238.5,10.13245255,17.63304262,286.9141769,Poor
7362,Reesee,112030.92,9368.91,1,4,4,2,9.25,10.5,9.525,0,2,1385.67,35.68895531,356.5,151.1582993,63.83911471,695.7285195,Good
7363,Reesej,100188.84,8210.025948,5,3,12,2,23.75,16.75,19.355,4.25,1,282.08,32.84571508,208.5,368.247904,63.51801995,520.122139,Good
7364,Reesem,16706.97,1364.2475,6,7,28,7,44.375,18,7.185,10,0,3987.25,30.49942635,131.5,70.36748553,19.01997209,251.1074962,Poor
7365,Regane,36661.93,2915.160833,6,3,10,4,14.75,20.375,1.41,0.25,1,314.26,29.16191181,354.5,73.22127882,46.26471433,315.9037904,Poor
7366,Reganf,8578.295,634.8579167,4,10,31,5,27.5,16,17.13,6,1,1425.81,33.69005303,196.5,19.53533033,23.32992491,282.3339272,Standard
7367,Reganh,81623.13,6887.9275,4,4,8,2,22.125,19.375,9.01,5.75,1,1160.88,33.71233061,186.625,91.19030018,90.52101829,661.46457,Standard
7368,Regank,22385.16,2077.43,8,7,17,1,28,10.125,2.24,0,1,234.62,34.23542007,191.5,16.41417281,28.91137638,352.3131909,Standard
7369,Regann,82668.78,6930.065,3,6,20,1,21.625,12,16.52,0,1,540.04,34.36196804,292.5,55.69966513,95.32928864,552.903544,Standard
7370,Reganv,31396.36,2469.363333,2,3,12,3,5.25,4.75,7.88,5,2,1294.44,29.45584227,294.5,70.75495153,22.00968059,297.7430707,Standard
7371,Reganx,77565.57,6663.7975,3,5,8,3,12.875,18.375,12.675,1,2,509.87,29.26291547,394.5,118.6705985,71.10214988,585.6942034,Good
7372,Reida,35854.31,2737.859167,7,4,7,5,21.5,18,13.52,7.5,1,162.45,31.26967239,84.5,125.87095,19.412589,268.7726019,Standard
7373,Reidc,21196.23,1983.3525,5,6,11,4,17.625,18.375,18.545,5,1,1383.67,32.4499362,190.5,61.54129633,35.98709441,257.5258022,Standard
7374,Reidl,20397.855,1690.82125,1,3,8,1,18,3.125,9.04,5,2,961.39,33.98096242,264.5,9.81643378,36.08651659,333.9575381,Poor
7375,Reidu,22978.67,1954.889167,3,7,9,0,23.5,16.25,11.87,1.25,1,904.76,33.05896009,256.5,0,30.12413459,367.3757725,Standard
7376,Reiji Murail,89891.43,7459.9525,8,3,8,0,24.625,9,6.855,2,1,1468.45,35.22009312,188.5,0,68.14857198,660.104178,Standard
7377,Reiji Muraio,7599.035,898.2529167,7,9,27,6,34.75,20.375,4.23,7,0,2198.82,31.06948515,211.5,29.39552203,16.2907539,274.4357288,Poor
7378,Reiji Murair,55035.66,4690.305,7,8,33,2,57.25,17.125,18.855,6,0,2272.16,32.22207187,143.5,67.3343982,97.80112081,409.1439006,Poor
7379,Reiji Murais,16188.16,1396.013333,7,4,1,4,8.625,20,9.27,3.125,1,1029.46,31.62483022,289.5,41.57225987,25.14612704,296.0887595,Standard
7380,Reijib,78570.28,6326.523333,8,9,16,9,52,23,3.94,8,0,2621.78,29.5958595,202.5,378.2126617,79.44855177,269.6170479,Poor
7381,Reijik,20787.69,1999.3075,8,6,14,3,22.375,13.75,2.005,3,1,614.6,29.88303345,217.5,42.22199266,21.74553123,312.5692236,Standard
7382,Reijim,93169.92,7794.16,6,7,18,2,6.75,11.75,20.87,1.125,1,1110.09,30.10642784,322.5,112.3402977,63.04871077,548.0769506,Standard
7383,Reijin,82277.8,6826.483333,8.25,9.25,32,7,60,16,17.71,7,0,2748.82,30.20134358,53.625,479.1653023,110.7456389,315.2801863,Standard
7384,Reijir,81764.54,6251.520541,1,6,7,4,30.75,0.875,9.655,2,2,745.06,31.09612545,367.625,475.4367995,57.52669955,462.5322816,Poor
7385,Reijiy,39627.255,3297.77125,5,3.5,11.5,1,6,6.3125,7.3925,3.25,2,897.455,30.56881182,234.5,24.07824317,40.15806943,412.4590417,Good
7386,Rene Wagnerl,20877.19,1779.765833,7,6,20,5,19.25,19.625,15.44,13.5,1,1324.1,30.94022093,193.5,58.02206477,21.8466791,294.8027827,Poor
7387,Renee Maltezoua,31959.4,2502.474502,8,10,28,9,38.375,20.5,28.415,8.75,0,2753.45,33.24469679,72.5,178.6756762,20.721701,206.7818016,Poor
7388,Renee Maltezouj,12241.57,1248.130833,6,6,12,3,20.875,19.375,3.015,1,1,89.62,32.21052467,282.5,21.64070671,33.76061369,292.0270689,Standard
7389,Renee Maltezoun,8128.965,688.41375,8,7,18,6,31.625,17,9.63,11,1,1973,28.55795775,106.5,33.01390638,13.6653968,278.6460007,Poor
7390,Renee Maltezour,42785.88,3671.49,3,4,16,1,5.25,16.125,2.71,2,1,1240.45,30.14205901,299.5,25.51917687,80.5741097,403.6878301,Standard
7391,Renee Maltezouv,20137.56,1977.13,6,5,30,2,18.875,18.625,9.17,8,1,2577.87,31.57291352,71.5,31.67468057,31.69359299,336.1302076,Poor
7392,Renee Maltezouz,42803.1,3628.925,5,7,22,4,27,21.125,19.555,11,1,2394.23,28.50276087,210.5,73.78777939,32.79405528,432.5642781,Poor
7393,Reneed,31380.64,2356.053333,2,1,4,3,6.375,1.25,3.68,3.375,2,1027.38,33.50241147,302.5,74.05278677,37.37045964,307.0454225,Good
7394,Reneef,41922.4,3564.533333,8,6,19,7,5,15.75,11.75,12,1,2590.98,29.9083308,206.5,197.1956179,38.07821359,294.1733967,Poor
7395,Reneer,16886.79,1137.2325,8,6,32,9,25.375,24.625,2.75,8.75,0,2039.51,32.32854664,234.5,68.84958846,15.26090237,240.1192536,Poor
7396,Reneeu,110375.04,9345.92,5,3,11,1,3.125,8.125,10.37,3.125,2,1449.78,34.5233006,392.5,83.07440213,79.03198294,750.420946,Good
7397,Reynoldse,54601.74,4527.145,7,7,33,7,57.75,14.625,1.9,9.75,0,3665.2,30.85172512,53.5,246.0006864,53.50299464,289.4653079,Poor
7398,Reynoldsu,35996.23,2800.685833,4,6,17,6,13.625,16.75,16.81,7,1,767.11,32.17048937,182.5,143.5268258,40.54442044,296.9335867,Standard
7399,Reynoldsw,46744.62,4111.385,7,9,27,2,18.125,8.375,10.075,9,1,2009.75,35.50631508,235.5,77.75856143,52.79400043,401.9710981,Poor
7400,Reynoldsy,75175.46,6492.621667,4,1,7,2,10.625,6,9.755,4,2,170.62,32.94091342,240.5,100.3792065,53.28676121,414.1361903,Good
7401,Rf,65220.6075,5452.550625,6,5.5,15.5,5.5,8.8125,12.5625,9.675,5.8125,1,1352.07,32.49654737,134.5625,185.1899128,56.54698544,375.0847912,Standard
7402,Rhys Jonesb,7269.655,494.8045833,6,9,21,9,16.625,14.75,22.22,6.5,0,4399.03,30.59479793,13.5,33.84909039,10.68158306,264.1256184,Poor
7403,Rhys Jonesg,70383,6119.25,9,5,26,7,60,22.375,26.445,14.5,0,4440.34,33.66707288,160.625,254.7977968,64.3045579,323.9922247,Poor
7404,Rhys Jonesi,57851.835,4964.98625,3.5,8,13,3,25.8125,12.3125,11.53,3.5,1,2828.32,31.94143231,178.5,68.2286128,56.28473091,419.2097174,Standard
7405,Rhys Jonesj,45238.04,3937.836667,7,6,7,7,25,8.125,9.25,12.375,1,1017.45,32.60501136,114.5,147.6953289,62.42027921,262.5867698,Good
7406,Rhys Jonesk,34506.14,3032.511667,10,7,32,5,36.75,20.875,9.66,8.5,0,3572.04,32.49170481,138.5,116.6601959,72.58866917,261.0176635,Poor
7407,Rhys Jonesl,133670.48,11076.20667,3,3,20,4,12.5,8.875,18.11,5.25,1,1160.13,34.13683666,198.5,263.5778484,106.4644411,676.3423832,Standard
7408,Rhys Jonesp,89291.91,7740.9925,5,7,7,0,29.75,16.75,16.845,3,1,1166.88,36.84159361,324.625,0,99.40586418,756.6676157,Standard
7409,Rhys Joness,24018.71,1799.559167,4,4,5,3,23.125,14.375,5.32,2.25,2,1440.63,28.54598467,322.5,43.67036539,22.33965416,305.5952775,Good
7410,Rhys Jonesz,172534.16,14344.84667,4,7,5,3,12.625,10.875,6.74,0.75,2,1343.5,35.62133816,257.625,393.6591444,262.1303047,692.4155888,Good
7411,Rhysd,27752.64,2105.72,3,4,12,1,30.375,13.375,7.645,6,1,915.19,29.53062239,155.5,16.18033537,18.033675,383.6401243,Standard
7412,Rhysg,32667.1,2593.258333,6,8,32,7,45.125,15.875,21.64,7,0,3908.8,35.24382393,14.5,117.5504507,37.86274072,295.5494562,Standard
7413,Rhysj,44624.66,3696.721667,1,7,4,0,4.375,0.25,3.46,2,2,186.89,29.20055247,394.5,0,39.51207494,465.9320957,Poor
7414,Rhysn,50807.44,4197.953333,8,4,11,4,12.125,9.625,3.1,4,1,869.59,34.27525362,271.5,88.75991925,30.88198286,473.9675841,Standard
7415,Rhyst,108952.35,9203.3625,4,4,7,3,11.25,7.5,6.79,0,1,544.75,32.97893551,338.625,230.6536457,90.01716388,514.9735268,Standard
7416,Rhysu,122725.48,10059.12333,0,5,1,1,12.375,6.125,6.805,0,2,1080.92,36.34974032,397.5,79.27435075,122.2888589,872.303816,Good
7417,Rhysv,15928.75,1301.395833,9,9,24,4,21.375,22.125,7.51,13.5,0,2240.56,31.7417921,148.5,31.84667858,59.77146739,271.9141346,Poor
7418,Rhysx,129903.88,10538.32333,7,6,20,1,11.875,10.375,14.255,3,1,1227.21,34.64305516,284.5,104.7461774,100.3838483,825.0091105,Standard
7419,Richa Naiduh,22246.44,1721.87,4,6,20,2,25.125,15.125,10.165,3,1,8.2,30.55006608,266.5,28.44605489,18.77175938,337.1242167,Standard
7420,Richai,33199.8,2485.030096,7,10,22,6,23.875,15,13.125,14.25,1,1935.68,33.0160286,158.5,123.9499277,63.00136686,274.489921,Poor
7421,Richard Cowanb,102940.53,8729.3775,6,6,10,3,19.25,12.25,1.115,2.875,1,185.84,35.78203609,324.5,196.0201994,58.98444433,551.9107045,Standard
7422,Richard Cowang,7711.97,395.6641667,10,5,29,7,57.625,20.75,24.205,10,0,4709.03,28.98435761,7.5,29.56029982,10.0114248,261.4231144,Poor
7423,Richard Cowank,122760.66,10422.055,0,4,4,3,24.75,9.125,11.285,3,2,707.79,36.58120769,210.5,243.7745527,72.91039829,478.4016154,Poor
7424,Richard Cowanp,14842.65,1013.808404,7.875,4.875,8,2,25.875,8.75,11.845,5.25,1,1086.11,30.95038442,272.5,42.06580739,20.78292779,286.4350554,Standard
7425,Richard Cowanx,81491.94,6497.995,3,3,9,4,8.5,1.75,9.385,8.375,2,859.6,35.93137313,299.5,231.0697623,58.27082316,514.8270763,Good
7426,Richard Hubbardc,98455.26,8420.605,4,4,12,3,26.5,20.25,4.865,2,1,424.3,33.44940704,271.625,238.3582389,118.8865445,602.3058659,Standard
7427,Richard Hubbards,15466.055,1394.837917,7,7,17,2,20.625,8.5,10.19,4.5,1,883.26,30.56566411,191.5,25.50623656,25.98641404,317.0496003,Standard
7428,Richard Leongc,32540.8,2816.733333,10,10,29,9,32.75,24.875,16.54,6,0,2571.84,31.00552992,70.625,138.500003,43.21496308,293.0530729,Poor
7429,Richard Leongd,36348.06,3265.005,6,5,32,9,49.75,23.375,5.445,7.25,0,4974.81,32.06299297,43.625,149.3999182,27.84960431,300.4678932,Poor
7430,Richard Leongf,37756.85,2865.404167,3,4,11,3,10.875,12.375,9.935,0,2,352.49,32.97500147,397.5,83.95989216,42.45905176,260.009533,Good
7431,Richard Leongg,60323.055,5249.92125,4.5,6,13,0.5,18.5625,12.125,9.58,3.75,2,533.4,33.88419063,296.5,9.218868275,69.71261441,494.8626321,Standard
7432,Richard Leongj,30910.68,2259.403858,6,3,17,3,24.125,19.125,14.655,9.875,1,392.56,30.35871385,134.5,170.4948529,26.07282447,304.4260043,Standard
